region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Emilia-Romagna,2022-01-19,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-20,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-21,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-22,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-23,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-24,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Friuli Venezia Giulia,2021-09-20,,estimate,0.897468753925812,0.901174328879581,0.0884289985873061,0.765732504255533,0.841493005836528,0.875641989577607,0.919148803844418,0.957443806417108,1.05151151886841
Friuli Venezia Giulia,2021-09-21,,estimate,0.90206738316918,0.904632225511026,0.0798250720506383,0.779797613633203,0.850089549840306,0.882710471773381,0.921717741814593,0.954938084436946,1.03877684072494
Friuli Venezia Giulia,2021-09-22,,estimate,0.907293188603678,0.908974407561998,0.0720201441900496,0.794786498597475,0.860906846373778,0.889944482947752,0.925500708171825,0.954816915744486,1.0292315128817
Friuli Venezia Giulia,2021-09-23,,estimate,0.913221045139906,0.914261516332973,0.0650609944920626,0.810759048312302,0.870942525331866,0.897511627175007,0.929000614673455,0.956017970979126,1.02244232734581
Friuli Venezia Giulia,2021-09-24,,estimate,0.919226516005345,0.920553041927597,0.0589940534371757,0.8249558508048,0.881271700174368,0.905598586862528,0.934537701390292,0.959381611218322,1.01778102866518
Friuli Venezia Giulia,2021-09-25,,estimate,0.927267939567021,0.927905614895392,0.0538601432681684,0.840304329334145,0.892312553987335,0.913977736939778,0.940230222892837,0.963869701876696,1.01695118192763
Friuli Venezia Giulia,2021-09-26,,estimate,0.936498249114318,0.936370786922503,0.0496785668345256,0.853044178481373,0.903441532609533,0.923909692697505,0.947904707579219,0.970194660174626,1.01777713640159
Friuli Venezia Giulia,2021-09-27,,estimate,0.94608658486632,0.945992669950358,0.046423535345288,0.869283769699107,0.914850446411036,0.934508794073613,0.957409437806451,0.976893157124307,1.02235606468201
Friuli Venezia Giulia,2021-09-28,,estimate,0.956934067232408,0.956805762992926,0.0440068450953591,0.884877895049139,0.927403220322179,0.945667957544314,0.967970540355568,0.986442212492483,1.02958353782572
Friuli Venezia Giulia,2021-09-29,,estimate,0.969170110105742,0.968833025874674,0.0422845761586825,0.900066437379505,0.940813763956267,0.957922195655591,0.97960746313348,0.996638498314556,1.0380283276425
Friuli Venezia Giulia,2021-09-30,,estimate,0.982455516535548,0.982083897826478,0.0410915155643836,0.915590770468986,0.95557466045235,0.971838306265521,0.99257445740262,1.00870937793243,1.04871754062176
Friuli Venezia Giulia,2021-10-01,,estimate,0.996695729731812,0.996551758690899,0.040283846073203,0.930236159483589,0.970725333872266,0.987098225473164,1.00671950529723,1.02373455231602,1.06082133822608
Friuli Venezia Giulia,2021-10-02,,estimate,1.01237678354616,1.01221049221825,0.0397626322315476,0.945825375050083,0.986955872408344,1.00322423886259,1.02238924664577,1.03922832048484,1.07553059512199
