date,sub_region_1,place_id,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
8/27/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2007,21.14285714,29,190.7142857,18.42857143,-14.28571429,0.571428571
8/28/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2079,21,28.85714286,185.7142857,17.28571429,-13.57142857,0.714285714
8/29/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2084,20.14285714,27.42857143,183.1428571,15.85714286,-12.28571429,0.571428571
8/30/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2098,18.57142857,26.28571429,174.8571429,14.85714286,-11.42857143,0.428571429
8/31/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1933,16.85714286,25.14285714,162.7142857,13.71428571,-10.28571429,0.285714286
9/1/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1912,15.14285714,24.28571429,153,12.57142857,-9.142857143,0.142857143
9/2/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1950,13.71428571,23.71428571,143.1428571,11.14285714,-8,0.142857143
9/3/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2005,12.57142857,23.14285714,137.2857143,10.28571429,-7,-0.142857143
9/4/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2062,12.14285714,22.85714286,136.4285714,9.285714286,-6.571428571,-0.285714286
9/5/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2072,11.85714286,22.85714286,136.2857143,8.714285714,-7.142857143,-0.285714286
9/6/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2008,11.28571429,22.71428571,136.1428571,8.571428571,-6.428571429,-0.428571429
9/7/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1857,11.14285714,22.42857143,136.1428571,8.714285714,-6,-0.571428571
9/8/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1839,11.14285714,22.28571429,134.7142857,8.714285714,-5.857142857,-0.571428571
9/9/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1844,11,22,133.1428571,9,-5.857142857,-0.714285714
9/10/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1822,10.85714286,21.57142857,131,9.142857143,-5.714285714,-0.857142857
9/11/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1839,10.71428571,21.42857143,129.2857143,8.857142857,-5.857142857,-0.857142857
9/12/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1835,10.42857143,20.85714286,127.1428571,8.571428571,-6.571428571,-0.857142857
9/13/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1820,10.14285714,20.42857143,123.8571429,8.428571429,-6.428571429,-0.857142857
9/14/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1697,9.857142857,20.85714286,119.1428571,8.142857143,-6.714285714,-0.714285714
9/15/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1667,9.428571429,21.42857143,112.7142857,8.285714286,-7.285714286,-0.571428571
9/16/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1564,8,20.85714286,103.5714286,7.285714286,-8,-0.285714286
9/17/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1499,7.428571429,20.57142857,97,6.857142857,-8.142857143,-0.285714286
9/18/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1523,6.857142857,20.14285714,90.57142857,4.857142857,-9.428571429,0.285714286
9/19/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1504,6,20,85.85714286,2.428571429,-12.14285714,1
9/20/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1429,5.285714286,19.71428571,82.14285714,2.571428571,-12.42857143,1
9/21/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1320,4.857142857,19.14285714,81,3,-12.28571429,0.857142857
9/22/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1213,4.428571429,18.14285714,82,3,-11.42857143,0.714285714
9/23/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1192,5.142857143,18.14285714,85.57142857,4,-10.42857143,0.428571429
9/24/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1108,5,18,85.85714286,4.142857143,-10,0.285714286
9/25/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1125,5,18,87.28571429,4.714285714,-10.14285714,0
9/26/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1123,1.428571429,15.28571429,78.28571429,1.142857143,-12.85714286,0.857142857
9/27/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1098,1.285714286,15.28571429,76.85714286,0.714285714,-12.57142857,0.857142857
9/28/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1001,0.857142857,14.57142857,74.28571429,0.142857143,-12.28571429,0.857142857
9/29/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1031,0.142857143,14,71.42857143,-0.714285714,-12.57142857,0.857142857
9/30/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1043,-0.571428571,13.42857143,69,-1.571428571,-12.57142857,0.857142857
10/1/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1034,-1.142857143,13.14285714,66.28571429,-2.142857143,-12.57142857,0.857142857
10/2/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1026,-1.857142857,12.85714286,64.57142857,-3.142857143,-13.14285714,0.857142857
10/3/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1067,-0.428571429,14.42857143,68.14285714,-2.285714286,-12.85714286,0.428571429
10/4/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1050,-4.857142857,11,56.85714286,-6.428571429,-14.71428571,1.714285714
10/5/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1018,-7,10.14285714,47.85714286,-8.714285714,-15.57142857,2.285714286
10/6/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,965,-7.571428571,10.28571429,44.57142857,-9,-15.71428571,2.428571429
10/7/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,961,-7.857142857,10.28571429,42.28571429,-9.571428571,-15.85714286,2.428571429
10/8/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,967,-8.428571429,10,39.28571429,-10.28571429,-16.14285714,2.571428571
10/9/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,959,-8.285714286,10.14285714,38.85714286,-10.42857143,-16.71428571,2.714285714
10/10/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,985,-7,10.28571429,45.85714286,-7.714285714,-16.71428571,2.142857143
10/11/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,934,-3.571428571,13,55.57142857,-5,-15,1
10/12/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,880,-2.142857143,13.85714286,61.57142857,-3.285714286,-14.28571429,0.571428571
10/13/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,887,-2,13.85714286,63.42857143,-3.571428571,-14.14285714,0.571428571
10/14/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,879,-2.142857143,14.71428571,63.57142857,-3.857142857,-14,0.714285714
10/15/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,886,-2.285714286,15.42857143,63.42857143,-3.857142857,-13.85714286,0.857142857
10/16/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,899,-2.571428571,15.57142857,62.71428571,-4.428571429,-14,0.857142857
10/17/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,909,-2.571428571,15.71428571,61.14285714,-5.142857143,-14.28571429,1
10/18/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,896,-2.714285714,16.42857143,59.57142857,-5,-14.28571429,1
10/19/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,835,-3,16.71428571,58.85714286,-5.285714286,-14.28571429,1
10/20/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,809,-3.714285714,16.85714286,54.71428571,-6,-14.28571429,1.142857143
10/21/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,842,-4.714285714,15.71428571,49.57142857,-7,-14.57142857,1.428571429
10/22/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,865,-4.571428571,15.28571429,48.42857143,-7.285714286,-14.42857143,1.428571429
10/23/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,913,-4.571428571,15.14285714,47.71428571,-7.428571429,-14.42857143,1.571428571
10/24/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,940,-5.142857143,15,45.71428571,-8.428571429,-14.85714286,1.714285714
10/25/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,924,-5.428571429,14.85714286,44,-8.714285714,-14.71428571,1.714285714
10/26/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,881,-5.428571429,14.57142857,43.71428571,-8.857142857,-14.57142857,1.714285714
10/27/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,920,-4.857142857,14.71428571,46.14285714,-8.285714286,-14.42857143,1.571428571
10/28/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,971,-4,15.57142857,50.28571429,-7.285714286,-14.14285714,1.285714286
10/29/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1055,-3.857142857,16,50.42857143,-6.571428571,-14.28571429,1.285714286
10/30/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1127,-4.428571429,16.57142857,46.14285714,-6.428571429,-14.85714286,1.428571429
10/31/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1181,-3.714285714,18.28571429,43.71428571,-7,-15.57142857,1.857142857
11/1/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1242,-8,11.14285714,35.57142857,-11.42857143,-23.85714286,4.142857143
11/2/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1245,-8,12.57142857,34.57142857,-11.14285714,-24.14285714,4.142857143
11/3/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1232,-10,11.14285714,27.71428571,-12.42857143,-24.57142857,4.714285714
11/4/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1323,-10.28571429,11.57142857,25.71428571,-12.57142857,-24.57142857,4.857142857
11/5/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1351,-11,11.28571429,22.28571429,-13.57142857,-24.42857143,5
11/6/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1435,-10.85714286,10.85714286,22.42857143,-14.28571429,-24.28571429,5.142857143
11/7/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1429,-12.85714286,8.428571429,18.14285714,-16.14285714,-24.57142857,5.285714286
11/8/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1480,-9.428571429,14.57142857,21.71428571,-12.57142857,-16.28571429,3.285714286
11/9/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1524,-10.42857143,12.71428571,16.14285714,-14,-16,3.571428571
11/10/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1615,-9.714285714,13,16.85714286,-14,-15.71428571,3.428571429
11/11/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1791,-10,12.42857143,14.57142857,-14.71428571,-15.71428571,3.571428571
11/12/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1879,-10,12.14285714,14.57142857,-15,-15.71428571,3.714285714
11/13/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2002,-11.28571429,11.14285714,10.14285714,-17,-16.14285714,4.142857143
11/14/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2092,-12.28571429,10.42857143,7.428571429,-18.42857143,-17,4.428571429
11/15/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2241,-12.71428571,10,6,-18.42857143,-17.28571429,4.571428571
11/16/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2302,-12.28571429,10.14285714,6.714285714,-18.28571429,-17.42857143,4.428571429
11/17/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2389,-11.57142857,10.85714286,9.285714286,-17.57142857,-17.28571429,4.285714286
11/18/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2573,-11.42857143,10.57142857,11.57142857,-16.85714286,-17.28571429,4.142857143
11/19/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2768,-11.42857143,10.71428571,12.42857143,-16.71428571,-17.42857143,4
11/20/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2948,-10.28571429,11.57142857,17.85714286,-14.85714286,-17.14285714,3.571428571
11/21/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3017,-9,12.71428571,21.28571429,-13.28571429,-16.57142857,3.285714286
11/22/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3152,-9,13.14285714,20.85714286,-13.42857143,-16.42857143,3.285714286
11/23/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3298,-9.142857143,13.57142857,22.14285714,-13.28571429,-16.28571429,3.285714286
11/24/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3449,-9.285714286,13.71428571,22.14285714,-13.57142857,-16.28571429,3.285714286
11/25/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3642,-11.14285714,11.85714286,14.28571429,-15.42857143,-16.85714286,3.857142857
11/26/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3805,-11.14285714,11.85714286,10.28571429,-15.85714286,-17,4.142857143
11/27/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3975,-11.42857143,12,5.714285714,-17.14285714,-17,4.285714286
11/28/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,4103,-10.71428571,12.42857143,8,-16.28571429,-16.71428571,4.142857143
11/29/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,4236,-9.714285714,13.28571429,11.14285714,-15.71428571,-16.57142857,3.857142857
11/30/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,4374,-9.571428571,13.28571429,10.57142857,-15.57142857,-16.57142857,3.857142857
12/1/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,4541,-9.428571429,13.71428571,9.428571429,-15.57142857,-16.57142857,3.857142857
12/2/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,4568,-7.714285714,16.14285714,14.42857143,-14.42857143,-16,3.428571429
12/3/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,4884,-7.857142857,16.14285714,15.71428571,-14.42857143,-15.71428571,3.285714286
12/4/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,5007,-8,16.14285714,16.71428571,-14.28571429,-15.71428571,3.428571429
12/5/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,5293,-7.428571429,17,19.71428571,-13.71428571,-15.42857143,3.285714286
12/6/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,5538,-6.428571429,17.71428571,23.85714286,-13.57142857,-15.71428571,3.285714286
12/7/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,5728,-4.714285714,19.57142857,29.42857143,-13,-16,3
12/8/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6229,-9.571428571,12.14285714,22.71428571,-18.85714286,-24.28571429,5.857142857
12/9/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6237,-9.428571429,13,23.42857143,-19.28571429,-24.42857143,5.857142857
12/10/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6373,-10.14285714,12.14285714,19,-20.71428571,-24.85714286,6.285714286
12/11/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6607,-9.857142857,12.57142857,22.28571429,-20.57142857,-24.28571429,6.142857143
12/12/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6573,-10.42857143,12.28571429,21.85714286,-21.14285714,-23.57142857,6.142857143
12/13/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,7023,-10.71428571,12.14285714,20.71428571,-21.42857143,-23,6.142857143
12/14/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6925,-11.85714286,10.71428571,18.28571429,-22,-22.57142857,6.428571429
12/15/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,6901,-6.142857143,18.42857143,28.14285714,-15.71428571,-14,3.428571429
12/16/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,7348,-5.428571429,17.85714286,30.28571429,-16,-14,3.428571429
12/17/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,7556,-4.142857143,19.14285714,36.85714286,-14.57142857,-13.42857143,2.857142857
12/18/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8126,-3.857142857,19.14285714,36.57142857,-14.14285714,-13.42857143,2.714285714
12/19/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8498,-2.857142857,20,36.14285714,-14,-12.71428571,2.714285714
12/20/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8231,-2,20.85714286,35,-13.85714286,-12.71428571,2.571428571
12/21/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8508,-1,22,33,-14,-12.85714286,2.571428571
12/22/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8503,-0.142857143,24,32.71428571,-14.14285714,-13.28571429,2.571428571
12/23/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,8868,1.142857143,27.85714286,32.14285714,-13,-13.85714286,2.428571429
12/24/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9232,0,31,25.71428571,-15.85714286,-18.42857143,3.857142857
12/25/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,9888,-8.571428571,19.42857143,15,-22,-26.14285714,5.285714286
12/26/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10271,-14.42857143,12.57142857,11.71428571,-24.71428571,-30,6
12/27/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,10533,-16.71428571,11,8.571428571,-27.28571429,-34,7.428571429
12/28/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,11523,-17.85714286,10.71428571,13.85714286,-28.57142857,-37.28571429,8.428571429
12/29/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12151,-18.85714286,10,21,-29.71428571,-40.57142857,9.428571429
12/30/2021,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,12247,-19.85714286,9.428571429,29.14285714,-30.85714286,-43.42857143,10.42857143
1/1/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9836,-26,-3,3.428571429,-25.42857143,-43.71428571,11
1/2/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10021,-27.42857143,2.714285714,-3.571428571,-26.71428571,-41.71428571,13.14285714
1/3/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9948,-32.42857143,0.571428571,-12.71428571,-33.71428571,-42.71428571,14.85714286
1/4/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9979,-36.14285714,-2.142857143,-17.57142857,-38,-42.85714286,15.71428571
1/5/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9637,-42.14285714,-6,-27.85714286,-44.71428571,-44,17.28571429
1/6/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9449,-52.85714286,-21.42857143,-39.85714286,-53.85714286,-50.42857143,20.71428571
1/7/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9500,-57,-30.71428571,-49.42857143,-58.71428571,-48.85714286,21.28571429
1/8/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9235,-48.14285714,-17.85714286,-39.14285714,-52.28571429,-39.85714286,18.14285714
1/9/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9105,-45.71428571,-15.28571429,-35.42857143,-49.71428571,-36.85714286,17.28571429
1/10/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9101,-45.57142857,-15.42857143,-37.28571429,-50,-36.85714286,17.28571429
1/11/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9020,-45.57142857,-17.71428571,-37.85714286,-49.14285714,-34.28571429,16.71428571
1/12/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8723,-42.85714286,-19.28571429,-31.14285714,-46,-31,15.28571429
1/13/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8826,-36,-11.57142857,-24.14285714,-40.85714286,-22.42857143,11.85714286
1/14/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8685,-36.42857143,-12.42857143,-23.71428571,-40.57142857,-22,11.42857143
1/15/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8598,-37.42857143,-13.71428571,-25.71428571,-40.57142857,-21.85714286,11
1/16/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8639,-35.71428571,-14,-17.71428571,-38.57142857,-21.42857143,9.857142857
1/17/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8204,-33,-13.14285714,-13.14285714,-37,-21.14285714,8.857142857
1/18/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8333,-33.57142857,-14.28571429,-11.42857143,-37.14285714,-21.71428571,8.571428571
1/19/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8255,-34.42857143,-15.57142857,-13.85714286,-38,-22.28571429,8.571428571
1/20/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8282,-35,-16.14285714,-16.28571429,-38.57142857,-22.57142857,8.571428571
1/21/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8303,-35.14285714,-16.42857143,-17.28571429,-38.71428571,-22.71428571,8.714285714
1/22/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8202,-35.71428571,-17,-20.85714286,-39.28571429,-22.71428571,9
1/23/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8261,-35.85714286,-16.85714286,-25.85714286,-40,-22.71428571,9.428571429
1/24/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8417,-35.42857143,-16.57142857,-24.71428571,-39.71428571,-22.28571429,9.571428571
1/25/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8460,-35.71428571,-16.57142857,-27.71428571,-40.14285714,-22.28571429,9.714285714
1/26/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8426,-35.14285714,-16,-24.14285714,-39.57142857,-22.14285714,9.571428571
1/27/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8405,-34.71428571,-15.71428571,-22,-39,-22,9.571428571
1/28/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,8674,-34.57142857,-15.57142857,-22.42857143,-38.85714286,-21.85714286,9.571428571
1/29/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9002,-33.85714286,-14.71428571,-20.42857143,-38.57142857,-21.71428571,9.428571429
1/30/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9083,-33.28571429,-14.28571429,-17.57142857,-37.71428571,-21.42857143,9.142857143
1/31/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9175,-32.71428571,-13.57142857,-16.42857143,-36.85714286,-21.28571429,8.857142857
2/1/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9282,-32.57142857,-13.28571429,-17.28571429,-36.85714286,-21.14285714,8.857142857
2/2/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9202,-32.14285714,-12.85714286,-16.14285714,-36.57142857,-21,8.714285714
2/3/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9345,-32,-12.57142857,-17,-36.71428571,-20.85714286,8.714285714
2/4/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,9690,-31.71428571,-12.14285714,-15,-36.28571429,-20.71428571,8.571428571
2/5/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10092,-31.14285714,-11.71428571,-11.57142857,-35.42857143,-20.42857143,8.285714286
2/6/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10265,-30.57142857,-11.57142857,-6,-34.28571429,-20.28571429,8
2/7/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10440,-31.71428571,-12,-11.14285714,-36,-20.57142857,8.428571429
2/8/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10719,-31.71428571,-12,-10.28571429,-35.85714286,-20.42857143,8.428571429
2/9/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10741,-32.28571429,-12,-15.85714286,-36.71428571,-20.42857143,8.714285714
2/10/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,10923,-32.28571429,-11.71428571,-16.28571429,-36.85714286,-20.42857143,8.714285714
2/11/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,11361,-31.57142857,-11,-14.14285714,-36.57142857,-20.28571429,8.571428571
2/12/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,11549,-31.85714286,-10.57142857,-17.85714286,-37.28571429,-20.28571429,8.857142857
2/13/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,11899,-32.28571429,-10.42857143,-25,-39.14285714,-20.85714286,9.285714286
2/14/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,12165,-33.71428571,-10.14285714,-22.85714286,-39.14285714,-21.14285714,9.571428571
2/15/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,12336,-34.42857143,-9.571428571,-19.57142857,-39,-21.28571429,9.571428571
2/16/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,12311,-35.85714286,-9.714285714,-20.14285714,-39.28571429,-21.42857143,9.857142857
2/17/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,12396,-37.28571429,-9.714285714,-21.42857143,-39.71428571,-21.42857143,10.14285714
2/18/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,12803,-39.14285714,-9.857142857,-23.42857143,-40.28571429,-21.42857143,10.57142857
2/19/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,13210,-40.14285714,-9.714285714,-20.71428571,-40.14285714,-21.42857143,10.71428571
2/20/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,13737,-41.28571429,-9.142857143,-17.71428571,-39.85714286,-20.71428571,10.85714286
2/21/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,14215,-40.28571429,-8.714285714,-11.28571429,-38.14285714,-20.14285714,10.42857143
2/22/2021,Toscana,ChIJezSAEFMr1BIRq1kgW7rDxro,14787,-40,-8.285714286,-10.14285714,-37.71428571,-19.85714286,10.42857143
